Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000085786,Gm15987,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000030154,Klrb1f,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000030155,Clec2e,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000030157,Clec2d,0.11522728196173748,0.13856316664857093,0.9222209267559949,0.061741399091940576,-1.2816303817777497,0.0027302212745663273,0.4752179307383187,2.4353600508603535,0.0001200257679936653
ENSMUSG00000097354,2310001H17Rik,0.013359684865128984,1.7439897699294429,0.2237863392345485,0.00333737292388868,-1.4280198687592724,0.3007986536030879,0.0,0.6299325773738627,1.0
ENSMUSG00000030156,Cd69,0.003339921216282246,1.743989769929442,0.5215782679243883,0.0,-1.4280198687592724,0.7323268387762686,0.0,2.504401695290005,1.0
ENSMUSG00000053063,Clec12a,0.001669960608141123,-1.648327652849317,0.500340557396999,0.00166868646194434,-1.650412290095721,0.4271722054616472,0.07200271677853314,5.089364196011161,0.0133987800159159
ENSMUSG00000030158,Clec12b,0.001669960608141123,-0.4259352315128693,1.0,0.00166868646194434,-0.42801986875927245,1.0,0.014400543355706627,3.504401695290005,0.6242897490574243
ENSMUSG00000030159,Clec1b,0.005009881824423369,1.159027269208286,0.679256005211881,0.0,-2.164985462925479,0.3167914954327333,0.014400543355706627,3.089364196011161,0.7566838019087713
ENSMUSG00000033082,Clec1a,0.02671936973025797,-1.5083973917048428,0.0033189079721249624,0.08510300955916134,1.6094548366593902,0.0006526422763294957,0.028801086711413255,-0.41313614451802305,1.0
ENSMUSG00000097675,1700101I11Rik,0.02337944851397572,-0.02154497643353359,1.0,0.025030296929165096,0.15694263196188452,1.0,0.014400543355706627,0.18247360040264127,1.0
ENSMUSG00000030161,Gabarapl1,5.575998470583209,-0.44225645695284044,0.07393255881359079,7.892886964996728,0.5209510261845152,0.017497731708110337,4.8385825675174265,-0.49238398097212377,0.9490441516151163
ENSMUSG00000050241,Klre1,0.006679842432564492,-0.3263995579619543,0.9675265593531168,0.00166868646194434,-2.164985462925479,0.15070020006370347,0.07200271677853314,4.089364196011161,0.02886102440717879
ENSMUSG00000030149,Klrk1,0.001669960608141123,0.15902726920828592,1.0,0.0,-1.4280198687592724,0.8053031048171634,0.014400543355706627,4.089364196011161,0.5420423478812102
ENSMUSG00000079852,Klra4,0.005009881824423369,1.159027269208286,0.6865573293221977,0.0,-2.164985462925479,0.3270916852990402,0.014400543355706627,3.089364196011161,0.756661720558095
ENSMUSG00000067599,Klra7,0.0,-0.8409727307917141,1.0,0.0,-0.8430573680381173,1.0,0.014400543355706627,5.089364196011161,0.3826971171730607
ENSMUSG00000067591,Klra3,0.0,-0.8409727307917141,1.0,0.0,-0.8430573680381173,1.0,0.014400543355706627,5.089364196011161,0.3826971171730607
ENSMUSG00000030188,Magohb,0.16532610020597116,-0.855328023768783,0.006058175830685327,0.32038780069331324,0.9812153444530376,0.0005491476777249983,0.12960489020135965,-0.7785322679814946,0.8198205522865135
ENSMUSG00000032899,Styk1,0.003339921216282246,-0.2560102300705571,1.0,0.00333737292388868,-0.2580948673169594,1.0,0.014400543355706627,2.7674361011237973,0.8198205522865135
ENSMUSG00000030189,Ybx3,0.4275099156841275,-0.37062355821863846,0.3125647118788133,0.5056119979691349,0.06502014252084454,0.9404082046920426,0.964836404832344,1.0475440203165336,0.10179572167875593
ENSMUSG00000072704,Smim10l1,1.5530633655712442,0.16212984038442763,0.7119677011748761,1.3633168394085255,-0.19223989737487562,0.5600538556188439,1.5984603124834356,0.1252296485681661,1.0
ENSMUSG00000030199,Etv6,0.11188736074545523,0.13796565368045677,0.9036246358129539,0.08844038248305001,-0.4632092972215722,0.35699062278665566,0.21600815033559942,1.1705009587365662,0.29536841131276165
ENSMUSG00000030201,Lrp6,0.3306522004119423,0.00774933036050407,1.0,0.2936888173022038,-0.30026432156089977,0.4248236439291479,0.6336239076510916,1.030470506957592,0.15439844953611398
ENSMUSG00000107728,Gm38910,0.043418975811669196,0.27005858159703067,0.8481584291866342,0.0333737292388868,-0.4049362556462315,0.6282577626067783,0.05760217342282651,0.856703439220885,0.966377696130789
ENSMUSG00000032718,Mansc1,0.07347826675820941,0.6966840551510867,0.23315927891054877,0.04672322093444151,-0.5396652245881812,0.3952084455951831,0.028801086711413255,-0.5154978621477007,1.0
ENSMUSG00000042992,Borcs5,0.5076680248749014,-0.14672801161012916,0.7653108281885146,0.5840402616805189,0.2415824454592268,0.48315802767348964,0.3744141272483723,-0.5110993982501837,0.9993487851639141
ENSMUSG00000030203,Dusp16,0.18536562750366464,0.5234386954171626,0.2141464468321838,0.1218141117219368,-0.5993882870712537,0.10260793946736943,0.18720706362418615,0.3653376575524523,1.0
ENSMUSG00000032652,Crebl2,0.2120849972339226,0.14780001378503282,0.8143501577176755,0.1835555108138774,-0.23846606056802777,0.6042210023125024,0.2592097804027193,0.44247394614680235,0.9490441516151163
ENSMUSG00000032641,Gpr19,0.35570160953405916,-0.19226288531041869,0.7194207447979797,0.4021534373285859,0.13916793023390794,0.7640451819468325,0.44641684402690546,0.25964146092510165,1.0
ENSMUSG00000100876,2810454H06Rik,0.006679842432564492,1.4809553640956485,0.4981677596059579,0.00166868646194434,-1.164985462925479,0.6510980842226122,0.0,1.504401695290004,1.0
ENSMUSG00000003031,Cdkn1b,0.4692589308876555,0.8228451906406826,0.003104790632225878,0.21692924005276418,-1.1715781402359076,7.67164127435351e-06,0.6768255377182115,0.9878261695490982,0.16076154549386398
ENSMUSG00000098318,Lockd,0.02337944851397572,1.2585629427592018,0.26785082502359164,0.005006059385833019,-2.0129823694804285,0.041496072153783814,0.043201630067119884,1.9194391945688478,0.5746607926876109
ENSMUSG00000090698,Apold1,0.7681818797449166,2.453061357959987,7.491312650808304e-23,0.08677169602110567,-3.086680467425689,3.448674925178348e-30,0.5904222775839717,0.47886660318286656,0.7700583872611189
ENSMUSG00000030204,Ddx47,0.5093379854830425,-0.10714684415607456,0.8559440376275369,0.5573412782894095,0.1398184541706744,0.7323268387762686,0.4752179307383187,-0.14510105762586256,1.0
ENSMUSG00000046733,Gprc5a,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000030205,Gprc5d,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000042770,Hebp1,0.10687747892103187,-0.41851775995038665,0.41038590464508495,0.14016966280332455,0.2995470274046843,0.5692174106869899,0.17280652026847954,0.5706353936900905,0.9153094937129277
ENSMUSG00000030207,Fam234b,2.132539696596214,-0.4776767670943889,0.056538487277072856,3.123781056759804,0.5851343203562012,0.008229683313623396,1.6416619425505554,-0.6862818663191055,0.7286402345293873
ENSMUSG00000030206,Gsg1,0.0,-2.840972730791713,0.09622438736790656,0.010012118771666039,1.9642975540194874,0.18269702853131237,0.014400543355706627,2.2820092739535562,0.9167434917374965
ENSMUSG00000108276,Gm36640,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000047104,Pbp2,0.0,-1.4259352315128693,0.7698175035833024,0.00333737292388868,1.7419051326830397,0.4559553770721243,0.0,2.504401695290005,1.0
ENSMUSG00000030208,Emp1,0.008349803040705615,-1.9564499482116489,0.02156832728472364,0.03170504277694246,0.8939082261280902,0.3397253656357579,0.08640326013423977,2.25286292829404,0.1615043672635571
ENSMUSG00000030209,Grin2b,0.63959491291805,-1.0075542891596552,7.216217388816426e-06,1.3983592551093569,1.2005846481354598,1.6001794651570788e-08,0.33121249718125245,-1.580701873086413,0.06998134860872479
ENSMUSG00000097496,Gm26653,0.008349803040705615,-0.06336515212816085,1.0,0.010012118771666039,0.37933505329833217,0.9408767106752262,0.0,0.5044016952900039,1.0
ENSMUSG00000030213,Atf7ip,0.6729941250808725,-0.2781582708324749,0.4396544663691462,0.8293371715863369,0.2935773239837296,0.3261393691319652,0.7056266244296248,-0.08216291002765352,1.0
ENSMUSG00000030214,Plbd1,0.003339921216282246,-1.2560102300705571,0.5773585756261023,0.0,-3.164985462925479,0.05985540160771315,0.10080380348994639,5.504401695290005,0.0012325768233370257
ENSMUSG00000042638,Gucy2c,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000096010,Hist4h4,0.001669960608141123,-0.4259352315128693,1.0,0.00333737292388868,0.7419051326830397,0.8195588118228888,0.0,2.089364196011161,1.0
ENSMUSG00000060032,H2afj,1.548053483746821,-0.4029519135120303,0.1370763381846359,2.0741772721968146,0.3960542504552719,0.10973187995888677,1.814468462819035,-0.006095127831818314,1.0
ENSMUSG00000030216,Wbp11,0.9585573890730046,-0.19907539405504548,0.6213329148727121,1.1330381076602067,0.26255281992248264,0.3777192984544291,0.8208309712752777,-0.34497644166330654,1.0
ENSMUSG00000043298,Smco3,0.055108700068657056,0.2464901104586259,0.8481584291866342,0.038379788624719816,-0.6504122900957201,0.3431926714814715,0.11520434684565302,1.4263991832887313,0.3826971171730607
ENSMUSG00000030217,Art4,0.038409093987245825,2.4220616750420803,0.0016512950016580928,0.00166868646194434,-3.5979448702015855,2.9726174705928997e-05,0.043201630067119884,1.4455080062364356,0.7342735655737185
ENSMUSG00000030218,Mgp,0.8132708161647269,-0.00299253414867956,1.0,0.3354059788508123,-1.8852856034274135,7.831717819938539e-11,4.9537869143630795,3.0914565749724003,2.2283911252749755e-13
ENSMUSG00000030219,Erp27,0.005009881824423369,2.159027269208286,0.3321034992658477,0.0,-1.8430573680381164,0.49259206049182314,0.0,2.089364196011161,1.0
ENSMUSG00000030220,Arhgdib,0.3306522004119423,1.210689389030779,0.00012831238190282574,0.11180199295027077,-1.5821430140786918,3.212132499073604e-07,0.40321521395978555,0.8920627556375429,0.4128267762202436
ENSMUSG00000064330,Pde6h,0.008349803040705615,1.1590272692082868,0.5836661195696087,0.00333737292388868,-0.8430573680381155,0.7148951416714069,0.0,1.08936419601116,1.0
ENSMUSG00000030222,Rerg,0.26051385487001516,-0.5236319054000025,0.11213122724470356,0.3971473779427529,0.6484185038049306,0.02227366263973571,0.18720706362418615,-0.7289897249957009,0.8376821418732926
ENSMUSG00000030223,Ptpro,2.8723322460027316,-1.0326219971756037,4.914139937296581e-07,6.300960080301827,1.1672928201314507,2.9029306352384928e-09,2.2176836767788206,-1.0589401627523634,0.3022727174688218
ENSMUSG00000107759,Gm44258,0.001669960608141123,-0.8409727307917132,0.863437057043308,0.005006059385833019,1.1569426319618836,0.615230452899397,0.0,1.7674361011237973,1.0
ENSMUSG00000015766,Eps8,0.32564231858751896,0.07329739518240275,0.9426769820840569,0.30870699545970287,-0.07208288170701116,0.9442892063153062,0.3168119538255458,0.03927896457485103,1.0
ENSMUSG00000030224,Strap,1.5413736413142565,0.04932661622614831,0.9710860189299066,1.5185046803693492,0.008110298124777593,1.0,1.2384467285907699,-0.3084702317351656,1.0
ENSMUSG00000030225,Dera,0.02671936973025797,-0.3384723902625302,0.8289492480133511,0.02669898339110944,-0.34055702750893246,0.7951715359557752,0.10080380348994639,2.044970076652707,0.16036073345779536
ENSMUSG00000008540,Mgst1,0.7147431402844007,0.4860085918219344,0.11090654841410659,0.35376152993220006,-1.2324690596414654,4.6817318719565414e-07,1.857670092886155,1.7875514624208737,3.886760625143469e-05
ENSMUSG00000030226,Lmo3,0.28055338216770864,-1.4259352315128693,1.8039725096055289e-09,0.8126503069668936,1.5330911178471327,1.939327763574324e-11,0.2736103237584259,-0.946259713719561,0.5455746943082522
ENSMUSG00000089957,A830011K09Rik,0.013359684865128984,-2.0633651521281613,0.0006280802214133914,0.0667474584777736,2.1925665416926052,7.155709186259074e-05,0.014400543355706627,-0.5253456481040484,1.0
ENSMUSG00000030228,Pik3c2g,0.008349803040705615,1.743989769929442,0.33952944132138796,0.00166868646194434,-1.4280198687592724,0.45980405145515185,0.0,1.2820092739535562,1.0
ENSMUSG00000030231,Plekha5,0.9251581769101821,-0.3594398197259626,0.23076235487085972,1.2415027276865889,0.45724791514945085,0.06659152031320367,0.7200271677853314,-0.5813961774652253,0.8914869621689377
ENSMUSG00000030232,Aebp2,0.5828162522412519,-0.40098887438263836,0.19096299065236863,0.7993008152713388,0.471376190302322,0.07192325674619339,0.5184195608054386,-0.3964107298556402,1.0
ENSMUSG00000107638,Gm30524,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000100707,Gm28523,0.013359684865128984,0.32895227065059895,0.9757748761214438,0.010012118771666039,-0.3576305408678744,0.8345547474961589,0.014400543355706627,1.1824736004026413,1.0
ENSMUSG00000041741,Pde3a,0.09351779405590288,0.21055756984836904,0.7829977172114984,0.08009695017332831,-0.2056274474228248,0.7927843852647507,0.08640326013423977,0.1824736004026417,1.0
ENSMUSG00000030235,Slco1c1,0.7598320767042109,0.9044544421226892,0.00017992088844362913,0.37545445393747645,-0.9944219595737005,2.8460751081246594e-05,0.6624249943625049,0.23244205967672682,1.0
ENSMUSG00000030236,Slco1b2,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000030237,Slco1a4,0.7848814858263278,1.0162427057926153,2.440756730551572e-05,0.29202013084025946,-1.4999697106382872,1.77054429513095e-10,1.2096456418793566,1.1633647774549374,0.030576499569608014
ENSMUSG00000079263,Gm6614,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000063975,Slco1a5,0.008349803040705615,1.1590272692082868,0.5836661195696087,0.00333737292388868,-0.8430573680381155,0.7148951416714069,0.0,1.08936419601116,1.0
ENSMUSG00000041671,Pyroxd1,0.12858696682686646,0.05211206529177481,1.0,0.12682017110776983,0.014338236519083392,1.0,0.10080380348994639,-0.17742234468374063,1.0
ENSMUSG00000030243,Recql,0.1386067304757132,-0.35554590362147165,0.49716465884472155,0.1835555108138774,0.41219968720395794,0.29892915911717893,0.12960489020135965,-0.18862055128860478,1.0
ENSMUSG00000030245,Golt1b,0.36906129439918817,0.14608821350078838,0.7804642626471348,0.3270625465410906,-0.18100748064982075,0.6980333538096097,0.3888146706040789,0.18935998598788184,1.0
ENSMUSG00000071112,Spx,0.01168972425698786,-1.0108977322340253,0.423238517648712,0.020024237543332078,0.15694263196188363,1.0,0.07200271677853314,2.352398601844954,0.22739657001095853
ENSMUSG00000030246,Ldhb,20.05956682499117,0.05949960197854676,0.931693451108264,19.530306350596554,-0.014173338852658368,1.0,16.791033552753927,-0.25568087052918287,1.0
ENSMUSG00000030247,Kcnj8,0.10353755770474962,0.43586747456711095,0.5027480011571046,0.060072712629996236,-0.919006221271415,0.03880159126825781,0.21600815033559942,1.460007575931551,0.13161352279311467
ENSMUSG00000030249,Abcc9,0.10019763648846737,0.9604815898262067,0.03801307843946705,0.043385848010552834,-1.1966943226528164,0.005754705578299123,0.11520434684565302,0.8163457016047446,0.7941612353759673
ENSMUSG00000030282,Cmas,1.5280139564491275,0.2217980248604975,0.5296311200722579,1.3683228987943588,-0.08663145986609222,0.8529307102693672,0.8064304279195711,-0.8392970222685774,0.5587386208543339
ENSMUSG00000048473,Sult6b2,0.0,-2.162900825679076,0.3796242669683971,0.00667474584777736,2.4788707268492454,0.16040421633489996,0.0,1.7674361011237973,1.0
ENSMUSG00000072683,Gm7457,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000030283,St8sia1,0.2555039730455918,0.5929237957384463,0.09312652850471109,0.17521207850415568,-0.4549869163595419,0.20498860253836015,0.11520434684565302,-0.7575190902330813,0.8701125935983849
ENSMUSG00000030279,C2cd5,0.39077078230502277,-0.1243271210051029,0.8303199583313362,0.4355271665674727,0.17355734581278015,0.7048166195662836,0.34561304053695907,-0.22097592460099014,1.0
ENSMUSG00000108094,Gm31108,0.003339921216282246,1.743989769929442,0.5215782679243883,0.0,-1.4280198687592724,0.7323268387762686,0.0,2.504401695290005,1.0
ENSMUSG00000030275,Etnk1,2.568399415321047,0.3739397254239092,0.16815676353726658,1.9106459989262692,-0.42801986875927245,0.07539953984159468,2.5920978040271927,0.1990411268941823,1.0
ENSMUSG00000041540,Sox5,0.36906129439918817,1.2530034174173004,6.151332415199807e-06,0.10178987417860473,-1.9332551770096942,5.202795422768688e-12,0.6048228209396783,1.370970707881376,0.017860856641725535
ENSMUSG00000030268,Bcat1,1.3743775805001441,-0.0030951440378330086,1.0,1.4601006542012973,0.16685810082696662,0.6341291166152587,0.6624249943625049,-1.0865170894954224,0.3273599827366991
ENSMUSG00000097419,Gm26666,0.01669960608141123,0.03349638712442804,1.0,0.0166868646194434,0.031411749878024864,1.0,0.014400543355706627,0.6970467732324002,1.0
ENSMUSG00000086643,Gm15687,0.020039527297693475,0.40003536871208123,0.803153742788172,0.0166868646194434,-0.08406546754191169,1.0,0.0,-0.4341977600458531,1.0
ENSMUSG00000030263,Lrmp,0.013359684865128984,-0.671047729349401,0.6556312778911747,0.021692924005276417,0.5048659353821909,0.7115084195727842,0.028801086711413255,1.2148950780950187,0.9490441516151163
ENSMUSG00000043541,Casc1,0.003339921216282246,-1.0633651521281609,0.662101479026407,0.00667474584777736,0.15694263196188363,1.0,0.028801086711413255,2.8669717746747123,0.48198773586612986
ENSMUSG00000086863,Gm15543,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000040370,Etfrf1,0.3957806641294461,0.5224635719999182,0.09919064194849028,0.27867063914470475,-0.4450933821182139,0.15310422558880582,0.24480923704701266,-0.40248890031851436,1.0
ENSMUSG00000030265,Kras,0.8299704222461382,-0.116984990623717,0.816245275833805,0.9094341217596652,0.1333558116442679,0.7301331818744486,0.8208309712752777,-0.07917825138103307,1.0
ENSMUSG00000086013,Gm15706,0.1603162183815478,-0.37034290554955174,0.43940857238227776,0.21859792651470852,0.4870912336542146,0.18066446169713246,0.11520434684565302,-0.5736008167112687,1.0
ENSMUSG00000087277,2010013B24Rik,0.0,-0.8409727307917141,1.0,0.00166868646194434,1.1569426319618827,0.7148951416714069,0.0,3.089364196011161,1.0
ENSMUSG00000054966,Lmntd1,0.015029645473270107,-0.9113620586831113,0.3411588164244185,0.02669898339110944,0.437050551154619,0.7224557960848613,0.05760217342282651,1.7108525727574309,0.4864733031130605
ENSMUSG00000085658,Gm15704,0.006679842432564492,-1.3263995579619543,0.2313129420179165,0.021692924005276417,1.6423694591321256,0.10818328329309645,0.0,-0.08056080543115218,1.0
ENSMUSG00000030259,Rassf8,0.39912058534572836,-1.2171704882071965,1.437727310878555e-07,0.9711755208516057,1.2150116882174136,4.9502773727794995e-08,0.5760217342282651,-0.23607838305243867,1.0
ENSMUSG00000030256,Bhlhe41,0.4993182218341958,0.45120802070159727,0.15597716151383184,0.3354059788508123,-0.6069106514591337,0.027056018774545765,0.6192233642953849,0.5801290214532494,0.6158203795919993
ENSMUSG00000030255,Sspn,0.1018675970966085,-0.15356296109973977,0.8687750919553913,0.09010906894499435,-0.45401507729221713,0.35711816794412127,0.3168119538255458,1.7549451569406012,0.0130312121535985
ENSMUSG00000108161,Gm32914,0.001669960608141123,1.159027269208286,0.7499770314953758,0.0,-0.8430573680381173,1.0,0.0,3.089364196011161,1.0
ENSMUSG00000030287,Itpr2,0.2671936973025797,0.6195794277394995,0.08127378987016606,0.1468444086511019,-0.9295663612927911,0.0029548911575588816,0.40321521395978555,0.9873432590706517,0.29497216139807936
ENSMUSG00000040250,Ints13,0.17701582446295902,-0.42143383927792843,0.33086882036285453,0.2386221640580406,0.3843531280649568,0.3238211389567335,0.23040869369130604,0.21104275259941252,1.0
ENSMUSG00000040242,Fgfr1op2,0.5460771188621472,-0.5002290138601835,0.07781349878454814,0.8043068746571718,0.5689962728019062,0.02317956421517628,0.504019017449732,-0.4024889003185146,1.0
ENSMUSG00000040234,Tm7sf3,0.48595853696906677,-0.46171980665284296,0.12762562626493631,0.6207513638432944,0.17641249616010868,0.6595693375737025,1.0944412950337037,0.9811113053591369,0.11178634001471645
ENSMUSG00000030291,Med21,0.8800692404903718,-0.11850670632062213,0.8048270793367173,0.9745128937754944,0.1618833732321543,0.6726519096114411,0.7920298845638645,-0.22222195465474295,1.0
ENSMUSG00000085238,4930479D17Rik,0.001669960608141123,0.15902726920828592,1.0,0.00166868646194434,0.15694263196188274,1.0,0.0,2.504401695290005,1.0
ENSMUSG00000001630,Stk38l,0.2755435003432853,-0.5320224899025612,0.09664714114237596,0.4155029290241406,0.599164960566958,0.03370177365422486,0.2592097804027193,-0.3596758167795413,1.0
ENSMUSG00000040187,Arntl2,0.021709487905834598,-0.6774739985088338,0.743009188439623,0.038379788624719816,0.8350145370745219,0.4949470503496517,0.014400543355706627,-0.12008916961778926,1.0
ENSMUSG00000030292,Smco2,0.005009881824423369,0.1590272692082868,1.0,0.005006059385833019,0.15694263196188452,1.0,0.0,1.2820092739535562,1.0
ENSMUSG00000016487,Ppfibp1,0.7114032190681183,-0.01875985000699587,1.0,0.7459028484891199,0.1125485126034303,0.793961812966542,0.504019017449732,-0.5122002720471258,0.9777986294300137
ENSMUSG00000040121,Rep15,0.04007905459538695,-0.10400713662550753,0.9759048212253364,0.04672322093444151,0.31448390894836376,0.7561562806905583,0.014400543355706627,-0.6385562585520388,1.0
ENSMUSG00000040112,Mrps35,0.5176877885237481,-0.1376307886968593,0.7780764322164709,0.5923836939902406,0.23607128174642333,0.49259206049182314,0.3744141272483723,-0.5351266688966334,0.9756144100771462
ENSMUSG00000072662,Mansc4,0.0,-0.8409727307917141,1.0,0.0,-0.8430573680381173,1.0,0.014400543355706627,5.089364196011161,0.3826971171730607
ENSMUSG00000040102,Klhl42,0.30393283068168436,0.08976460677117282,0.9229051687834643,0.2770019526827604,-0.1597927937051562,0.7332739631010151,0.3600135838926657,0.34272068794260013,0.9978144233432396
ENSMUSG00000048776,Pthlh,0.01669960608141123,-0.08198083029550762,1.0,0.010012118771666039,-1.1231652872308517,0.3777192984544291,0.08640326013423977,2.809256276818425,0.1198778390915965
ENSMUSG00000030301,Ccdc91,0.34568184588521245,-0.14615756184449902,0.776507689087185,0.3771231403994208,0.08867335594485515,0.8823561653380956,0.43201630067119884,0.28200927395355624,1.0
ENSMUSG00000086777,Far2os2,0.003339921216282246,1.743989769929442,0.5215782679243883,0.0,-1.4280198687592724,0.7323268387762686,0.0,2.504401695290005,1.0
ENSMUSG00000030303,Far2,0.18369566689552352,1.1460882135007884,0.0010787109917730344,0.08009695017332831,-1.1109905732847496,0.001459361412830842,0.10080380348994639,-0.22351875927319487,1.0
ENSMUSG00000089948,Far2os1,0.001669960608141123,0.15902726920828592,1.0,0.00166868646194434,0.15694263196188274,1.0,0.0,2.504401695290005,1.0
ENSMUSG00000030304,Ergic2,0.5844862128493931,0.11849946262567645,0.8197462433033497,0.520630176126634,-0.19328345732784358,0.6117288068178991,0.6912260810739181,0.33120898001378096,0.9413839066377268
ENSMUSG00000030306,Tmtc1,0.6446047947424735,-0.19315020623198065,0.6625534006387903,0.765927086032452,0.2847562598398631,0.35540411058848714,0.4896184740940253,-0.5058666401638228,0.9833123481138716
ENSMUSG00000040029,Ipo8,0.3189624761549545,-0.23900380476486727,0.6030192807285036,0.3771231403994208,0.21530679447587242,0.5890364304756066,0.3744141272483723,0.13689256609374612,1.0
ENSMUSG00000030309,Caprin2,0.0801581091907739,0.2501751572664821,0.7505835031288002,0.06507877201582925,-0.3024889866754137,0.6900902828902409,0.08640326013423977,0.43728749943146683,1.0
ENSMUSG00000039985,Sinhcaf,0.01669960608141123,-0.3815411121544159,0.8476146074362625,0.015018178157499059,-0.6085921144010937,0.6450114000232886,0.08640326013423977,2.5747910231814015,0.09719444349818032
ENSMUSG00000085355,3010003L21Rik,0.003339921216282246,-1.0633651521281609,0.6213329148727121,0.0083434323097217,0.7419051326830406,0.7323268387762686,0.014400543355706627,2.08936419601116,0.9490441516151163
ENSMUSG00000030313,Dennd5b,0.9134684526531942,0.03547223090400842,1.0,0.9194462405313313,0.05357879419404911,0.9513783693834861,0.6480244510067982,-0.48904951888105797,0.9833123481138716
ENSMUSG00000039958,Etfbkmt,0.04508893641981032,-0.03361780873410947,1.0,0.040048475086664155,-0.3284841952083575,0.7153655527835628,0.10080380348994639,1.3889244778700687,0.3826971171730607
ENSMUSG00000068250,Amn1,0.3506917277096358,-0.16426766144298144,0.7499770314953758,0.41383424256219625,0.2967656016147773,0.3949746100325004,0.21600815033559942,-0.7529861474026474,0.8067101456413224
ENSMUSG00000032712,Resf1,0.10019763648846737,0.11248468327125671,0.9518186638820745,0.07842826371138398,-0.5060223807605455,0.287938414444293,0.21600815033559942,1.3344766938476922,0.18192890339466283
ENSMUSG00000003452,Bicd1,0.394110703521305,0.1590272692082868,0.7499770314953758,0.35042415700831137,-0.1608771686232333,0.7148951416714069,0.3744141272483723,0.040120676991310944,1.0
ENSMUSG00000096299,Gm21814,0.006679842432564492,-0.10400713662550665,1.0,0.0083434323097217,0.41997703779567797,0.9235054762932727,0.0,0.7674361011237973,1.0
ENSMUSG00000068566,Myadm,0.06345850310936267,0.5864484929429632,0.4153053534795101,0.045054534472497174,-0.3576305408678744,0.645207356929831,0.014400543355706627,-0.9550299233472934,0.913496223937387
ENSMUSG00000078816,Prkcg,0.4041304671701518,-1.7942111399144691,2.812556525409332e-16,1.5418662908365701,1.9934438996790043,6.533615338714967e-21,0.23040869369130604,-2.0117618084458484,0.012513474483329465
ENSMUSG00000069806,Cacng7,1.1556127408336572,0.8712249582255507,0.0001398766678022274,0.6341008555388491,-0.791010620268521,0.0005880660138465485,0.6048228209396783,-0.5518054100432636,0.9302297866441556
ENSMUSG00000107815,Gm44257,0.01168972425698786,2.159027269208286,0.14885943827708345,0.00166868646194434,-1.8430573680381164,0.21860884908897324,0.0,0.9194391945688478,1.0
ENSMUSG00000053395,Cacng8,0.08182806979891502,0.27932150292599855,0.7499770314953758,0.061741399091940576,-0.453110849722103,0.44252889398790907,0.11520434684565302,0.8163457016047446,0.7941612353759673
ENSMUSG00000107585,3300002P13Rik,0.008349803040705615,0.7439897699294429,0.7698175035833024,0.005006059385833019,-0.42801986875927156,0.912950604223503,0.0,0.9194391945688478,1.0
ENSMUSG00000078815,Cacng6,0.12190712439430197,0.8766275385075617,0.0426489275876554,0.06841614493971793,-0.7175264859542572,0.10382790358967488,0.043201630067119884,-0.7561258549332148,0.9728772870280964
ENSMUSG00000054594,Oscar,0.015029645473270107,-0.6889696373466627,0.5697340083821241,0.02836766985305378,1.004939538516834,0.2462790909539991,0.0,-0.6655233061523083,1.0
ENSMUSG00000035674,Ndufa3,6.462747553506146,0.07084114619160964,0.9045729499903317,6.15578435811267,-0.06243054507577073,0.9089632204288072,6.120230926175316,-0.06009670287143676,1.0
ENSMUSG00000006335,Tfpt,0.39912058534572836,-0.2916341398012785,0.4602855332718321,0.4939311927355246,0.2891127114087779,0.3908953515480798,0.44641684402690546,0.02327500555338813,1.0
